"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Lebanon","LBN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2640501652212","0.282409195199367","0.295436648000518","0.354096817979978","0.387627611624828","0.435423994968144","0.44886895624863","0.502410079677419","0.524745057520135","0.524526405698993","0.502311470678527","0.483751762770172","0.499769038740128","0.497846160678056","0.478845283838856","0.4593544093257","0.449529510417209","0.451413361071361","0.476284788131599","0.521923200995985","0.518709279051463","0.523218445412075","0.536597215293392","0.529702174247589","0.511518973062971","0.507344240222161","0.492660766632038","0.487413519027452","0.502256331255977","0.49824043981747","0.384512891726871","0.288625104720999","0.246231649735141",
"Liberia","LBR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.309222623594464","0.304586908133198","0.295735706512042","0.334997222866232","0.381238002805097","0.371457844563587","0.393255843775932","0.42892415420594","0.493770841512954","0.477267169511564","0.502310104428313","0.545838707946248","0.560399264542897","0.539034881828001","0.521862499406327","0.549791635347342","0.518197656292429","0.460993551184097","0.44922638559903","0.438836381588633","0.408891223305146","0.430228722391159","",
"Libya","LBY","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.348797985065901","0.349953944252207","0.310525887614752","0.185365010670855","0.206261252975434","0.242487390546974","0.300346144834731","0.347316714238566","0.360399404012699","0.451430767174654","0.329041756182643","0.383757618641309","0.483743851100636","0.536361421066824","0.521606435081381","0.452135346134552","0.354981985788463","0.363253945129286","0.434855449658663","0.449222998266826","0.44878205421982","0.426446564894165","0.264129933724561","0.287224600923681",
"St. Lucia","LCA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.593265581416596","0.605319827861356","0.602161060728763","0.594126057002515","0.596704695428059","0.614052574943407","0.6005810790709","0.607366372348322","0.615202512035774","0.620803739391111","0.631356605222159","0.611813869499544","0.604905134768393","0.624189508334018","0.612176301764963","0.634500881324296","0.647365204393393","0.652964892359396","0.656904035153141","0.65479889308813","0.682109914872167","0.677664147482978","0.694690059732507","0.6952702999115","0.715343687269422","0.744842511636241","0.725041451277555","0.739170489487826","0.722813714433178","0.730519741863004","0.727541655763196","0.758298939694689","0.730609411164993",
"Latin America & Caribbean","LCN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.248561976872885","0.257552422523319","0.260031302423342","0.253181548049683","0.266051565411255","0.274660344204302","0.27715879768924","0.278060895590236","0.274861250445376","0.257584950529833","0.247858071307029","0.219652874690871","0.218426556038343","0.230863185960616","0.233326867746955","0.251518235184684","0.262583362101615","0.273860155535288","0.31918417367012","0.316486082370961","0.341133958206307","0.355345842825401","0.32481478786101","0.332682195920781","0.339282473864751","0.33257924381139","0.31791752184753","0.323983591498256","0.309619556659167","0.287160404394981","0.281932464112586","0.273334988136048","0.232778600967816",
"Lower middle income","LMC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.431373405151421","0.460669478778803","0.49686683832639","0.471473207547912","0.457811550280909","0.495239313637582","0.434915129123584","0.434885586801002","0.394020011776003","0.380169988932393","0.34788721028481","0.305719726500652","0.280792743697493","0.393042521137374","0.491287867636066","0.512519655222025","0.510387015736689","0.445724312984962","0.435330885242938","0.431602634487681","0.520055653871895","0.562094846036681","0.532556962107544","0.455279218435475","0.426000127663836","0.372412656742141","0.34069839710513","0.413234384037993","0.454010923956544","0.418039882775713","0.390381426692789","0.416638856975182","0.366542432584275",
"Late-demographic dividend","LTE","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36551140395337","0.364475615019422","0.400340094950367","0.407922313336211","0.398069054812257","0.389868795856711","0.373593439792836","0.395163895933127","0.455694303440496","0.514202682563338","0.541312352282622","0.560067762579997","0.643327859879584","0.721248353578223","0.652445093133166","0.596492962191294","0.628227843937511","0.581601852023816","0.588649797659779","0.587238888422767","0.494685198388281","0.485310600793776","0.50013245044706","0.527437903168627","0.490479844878431","0.506862087503503","0.541421849003867","0.512985272725683",
"Luxembourg","LUX","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11736359246741","1.07698287064383","1.16009033877039","1.11605527052239","1.16989872196769","1.33080049261084","1.26995570032573","1.0978247631935","1.07176372527228","1.02061949977992","0.882666957496472","0.862906807140159","0.904910272999217","1.09119310202078","1.18320361525908","1.17736100243424","1.15107022147059","1.26262278800745","1.32374610587109","1.25948294782344","1.2271973583","1.25985730746109","1.16503351976953","1.18900298708","1.17457802644156","0.977770439505078","0.942964120410119","0.958319838811766","1.00247213091922","0.942112804792155","0.978004276091831","1.01580952545347","0.888985766408564",
"Latvia","LVA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42218197375927","0.418606431852986","0.413595451246068","0.420671988561897","0.425553687244775","0.418084588644264","0.395536154018357","0.410361527967258","0.465145738531546","0.519488747235592","0.545851897946484","0.613195385001254","0.773827109834496","0.841312673585733","0.724357798165138","0.645006630024535","0.692985833493128","0.65040108139278","0.662902361192013","0.661006193241566","0.55205921947539","0.536333299780157","0.54737232820353","0.578586223942745","0.544987058760783","0.551420299909729","0.601973421918595","0.546876590095333",
"Macao SAR, China","MAC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.346920501115613","0.375455302584516","0.422882568249074","0.452759141816663","0.473661551638927","0.50143352625803","0.503664520001014","0.502785265180041","0.487326652634753","0.474051988122549","0.453524709525555","0.436558448286173","0.424113079058162","0.416747503088973","0.413653346038142","0.423994414655349","0.443692375612914","0.467857294805125","0.50628589628173","0.509978422430008","0.526880452251682","0.553713112831538","0.571385311175129","0.581264564785564","0.608561847879255","0.643337405440239","0.640126722981476","0.642277055094874","0.645678817877423","0.649709924634082","0.646202868217728","0.611723794398522","0.564826318235837",
"St. Martin (French part)","MAF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.492333189316443","0.475165772398564","0.495484825004978","0.457889640935986","0.455961391443585","0.517548012733089","0.500155211017909","0.453024434262058","0.446110222794431","0.430419196860923","0.381477647919901","0.352883178617844","0.359777297858476","0.409616021174876","0.434616463784967","0.425280893948803","0.421817563111878","0.454946674934768","0.494634901956185","0.470631802906414","0.448032316709386","0.453934828418245","0.434565994483634","0.45136968090857","0.479859728534532","0.409289531405903","0.407244117948195","0.415130127041189","0.422527430607043","0.408421107107793","0.40884562466879","0.423294668806619","0.360506137599157",
"Monaco","MCO","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.223898534184115","0.225891535630567","0.2487450313074","0.231645351022529","0.162922661844292","0.171702974158014","0.181880141737653","0.186455107290784","0.204460778427136","0.243174429430334","0.252260624469611","0.266312750947231","0.325094726350751","0.40707426040177","0.386565626453122","0.381056360743301","0.425574514784213","0.413644360601518","0.396346947884851","0.377022190068181","0.295285236876027","0.271522998809814","0.301373797922666","0.334304384286464","0.330731632007116","0.349746844411822","0.348819005861773","0.363531138902383",
"Madagascar","MDG","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.279742067980247","0.239098234609476","0.263714506448817","0.275967736110673","0.234316773570454","0.24595764708482","0.30382160611926","0.248967615811577","0.244641515890943","0.223920241551553","0.226833087420586","0.245901432340891","0.272023353699147","0.289330179003487","0.212757551722666","0.227815959882812","0.228874384486363","0.280985437391115","0.325046261390301","0.30160197226887","0.307453391025671","0.343122150146072","0.338455341727235","0.352373837236128","0.341209265709025","0.302058561970258","0.296237765311903","0.325224280063175","0.321392254566617","0.309962805480537","0.304884408722579","0.307721297743461","0.291094458582529",
"Maldives","MDV","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.249787276057059","0.256717775280613","0.262713945289353","0.256833558644544","0.260237620207825","0.259644355360209","0.368377222604377","0.348639923501773","0.343485516231971","0.367856393328796","0.389336404530071","0.413722379349415","0.446039817432479","0.488260536909937","0.545369930361431","0.556652132928551","0.538393464199357","0.530702459948393","0.536643540212755","0.531437458544905","0.538704469285366","0.528933151282346","0.530369558358305","0.53478325842138","0.518774319058875","0.494883248832908","0.48681564383067","0.468895523820295",
"Middle East & North Africa","MEA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.478732659721489","0.531820515963597","0.580205228088292","0.660158164498396","0.6492287526625","0.46293149308544","0.485956874762483","0.544413307638101","0.538602055463405","0.589271492672167","0.645462171560896","0.677489220583019","0.678720537102585","0.61587527095837","0.619015277999661","0.653967024081354","0.656506479991911","0.674444867000873","0.671134045906109","0.550122525849199","0.607760140702665","0.617629579842755","0.596737390407411","0.617316312130481","0.605254712261472","0.525457767716811","0.452529830329503","0.470955749544409","0.482030666468098","0.501632064938114","0.467281959160755","0.513099874469772","0.515580441538504",
"Marshall Islands","MHL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.844389795040745","0.857969269867447","0.864135158701415","0.869735037142003","0.873901149571984","0.879980347148687","0.888319340892333","0.932142848153344","0.942595543392814","0.958472075252715","0.932976965805106","0.909479266426876","0.925875423420123","0.920488710611557","0.894473331663054","0.882398978420506","0.885621620318109","0.875450040241145","0.905883949673201","0.89569955813491","0.893362605039703","0.938595164408269","0.978682396603177","0.957291692230262","0.949212531577844","0.909659926867623","0.967099791844304","0.969541568643028","0.924417252523703","0.870019014105473","0.917326664140475","0.929657062671803","0.877771461246215",
"Middle income","MIC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.425859031945518","0.461357783383074","0.238205885019352","0.276819342599865","0.366094393089528","0.479506681391162","0.458941492827802","0.374907451248457","0.344292371225627","0.334598730602918","0.302617896130728","0.301282878679535","0.311034397292109","0.370006276438726","0.38983165198965","0.391479863478395","0.387039625403771","0.43620971908903","0.460114247205536","0.416392072922029","0.40293393487846","0.436111408893569","0.396818170083023","0.411797079843921","0.409065370470583","0.350046856866158","0.340180127694718","0.347020872761276","0.363692321289055","0.337110423149964","0.342179859606554","0.358009646652074","0.324242170243404",
"Mali","MLI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.474692413920363","0.417371687543317","0.438134015786768","0.41301404085982","0.287832234526916","0.363155433537763","0.342229336273873","0.311313305988134","0.309868315179403","0.283475383453356","0.238731589919541","0.236989732622813","0.255020158027568","0.276448597689715","0.306708606029804","0.31974032300241","0.327585553551557","0.36400704776085","0.411179672661936","0.405418655856665","0.39738791473524","0.458548104466134","0.441437489090072","0.444042438040967","0.442895113557573","0.369700006558277","0.356656550063799","0.369424246339988","0.382623505580826","0.363215720219045","0.366911530849761","0.376710622270914","0.330811708746806",
"Malta","MLT","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.768905595258497","0.75571147986702","0.775538172512272","0.65005303731086","0.666768346804902","0.704516655785325","0.686329447888107","0.63969661452991","0.641712966347968","0.627808794467017","0.568271840021148","0.561871781576027","0.576016509136745","0.653092146751446","0.705344839782328","0.712263578785896","0.717222780318683","0.777510924371499","0.837198275147595","0.791088652279175","0.75895304288681","0.799191326561179","0.744836791424456","0.766964691762927","0.778977268345129","0.665373856292187","0.645351151237501","0.662467639928254","0.692883708632713","0.640103396283492","0.653049875785","0.686794507779308","0.610883263624728",
"Myanmar","MMR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.120442111069568","0.11475044899729","0.119200415828844","0.14402622657041","0.183852181978295","0.200930715641714","0.21461809102","0.153997553437553","0.196761183331473","0.229775123551908","0.207266587027089","0.132426954799811","0.121785096296069","0.162011196844577","0.140260953398328","0.135834747703011","0.140986360406917","0.170585123849174","0.239660886197043","0.24950666774828","0.301863758479934","0.33905887843744","0.312785048554606","0.289402332197614","0.29483692918968","0.261834011031594","0.275321421725748","0.270506086872292","0.255349382585046","0.260394485075141","0.297571063756487","0.271327706728859","0.228938407141188",
"Middle East & North Africa (excluding high income)","MNA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.271059791388698","0.282010663022437","0.296695598822038","0.379932068179629","0.431014438952768","0.441999050116309","0.423218135278852","0.479620178688546","0.533257327544806","0.516562816800417","0.490502017737034","0.506396846293533","0.475079888980033","0.483445587579098","0.48063167351676","0.399023001711924","0.386470612497461","0.396463561111112","0.411386839605617","0.374475745201759","0.374820362688234","0.405948343375714","0.373450931789809",
"Mongolia","MNG","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.350727906089784","0.345183056554696","0.205985854022743","0.121184948830254","0.139970732414926","0.202148279879389","0.179940427718806","0.149407648973973","0.136130199689339","0.122475612978762","0.127306109451475","0.134875592298311","0.139660380286846","0.146206358617505","0.160719707558276","0.184052605365638","0.222516101489511","0.243776769439418","0.291637785579311","0.239254085925799","0.348609265573073","0.421588544075579","0.425507267527512","0.413851583864923","0.376122392380837","0.36393895822797","0.340711998815649","0.324388651075132","0.33746637428139","0.338427491520787","0.328009944945853","0.354634434798501","0.353814525953231",
"Northern Mariana Islands","MNP","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.908605336857875","0.916821738895563","0.704149198119746","0.638724983882189","0.602805095575227","0.598387057170107","0.698773676282923","0.742927061396618","0.758162391494091","0.757036725120735","0.693197486003238","0.5723062688223","0.541181571272969","0.547613630096946","0.594203700956064","0.605512997984126","0.573070760016699","0.589287017750439","0.646513529767633","0.575628852444421","0.496137196461144","0.581181154827354","0.635085270593724","0.61206169977911","0.591693442229397","0.456806347058141","0.314537161118978","0.359452638559033","0.384012562806717","0.380862153102641","0.349258870411293","0.370803983971203","0.377905596736627",
"Mauritania","MRT","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.348365631210402","0.366975840073113","0.357250429016971","0.281347834827781","0.299164180384225","0.286965121336485","0.271447852072547","0.270256571161618","0.255049850241696","0.237053033180197","0.216179736799267","0.209113561009024","0.206703851776751","0.218808264243147","0.234342882653175","0.260096299288643","0.28464917550942","0.313501015747674","0.369707517245842","0.332324591371009","0.38204872297739","0.425734278122494","0.409752757862278","0.40048021833872","0.390474718128367","0.362861414835495","0.326983166665595","0.310823846127076","0.318390859450435","0.320346197425305","0.332076864180655","0.352183823201508","0.328022133595706",
"Mauritius","MUS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.507213685798654","0.505796390538675","0.523993251667069","0.493012125521299","0.505402862101991","0.538997255680966","0.548641509128651","0.483245464111871","0.44860745826614","0.449111403115604","0.435733417340684","0.407936902386473","0.414799834662496","0.461374676237281","0.487105654430986","0.457691555651317","0.458631005486251","0.489756349657255","0.558930696066305","0.491195364096803","0.509570227813954","0.552267359986766","0.547718932937202","0.539396078445595","0.549216079777577","0.481566641999504","0.467683724846323","0.489603039076522","0.49395523831494","0.462033835703091","0.421764350854571","0.392952626783352","0.380155308708726",
"Malawi","MWI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.536783837328272","0.583781936151732","0.503011920032168","0.5154385873681","0.320890707586263","0.318389991348581","0.475562293405188","0.525888847281102","0.329011084841937","0.319416760872636","0.301881873323077","0.305874983546693","0.459837209682147","0.391584699417118","0.391868225205794","0.386959553391593","0.392076205733422","0.386211677816573","0.4225760303234","0.450987444180052","0.46872926736116","0.503268284031773","0.378679138287971","0.314322036103108","0.344093080783533","0.373524228695008","0.308072147017005","0.343808967212635","0.355313023091227","0.369365830542383","0.395530180965877","0.385078584296171","0.372363592943432",
"Malaysia","MYS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.358508597025155","0.35336939618951","0.382027766877262","0.383930781076792","0.383215136242878","0.407035624678497","0.413141244034069","0.375236875593896","0.289042653584119","0.294520634354821","0.313498614638276","0.301741372470903","0.306407057409395","0.310389377921042","0.320439645241624","0.339385347894184","0.353430832946406","0.385141505950886","0.429875058590271","0.380047428360617","0.440768487615373","0.47912842862506","0.470613484346194","0.467249215989084","0.459986697878385","0.401391129678596","0.384316864270455","0.384794709284313","0.402969220014171","0.385886849163137","0.372316670272576","0.382116111762518","0.357735416720704",
"North America","NAC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.550340916496523","0.528657529749985","0.54902314783641","0.516582579807433","0.538409405622159","0.550753743835708","0.525527311261075","0.516305447745457","0.460755765057242","0.43902614927743","0.420570085619229","0.368696385176145","0.326174361990302","0.451361488256734","0.525259803731137","0.544763681136178","0.544848137876813","0.556164936076576","0.517653222789159","0.532584625463771","0.634676121741417","0.648149596063696","0.636146655048756","0.553858629156754","0.522574643077538","0.46049766754311","0.436074018807296","0.527666135642458","0.540986816302758","0.491290878123595","0.445322369237623","0.484110837342577","0.436300747081372",
"New Caledonia","NCL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.573564137599185","0.521306411005386","0.514967320527745","0.452037493691273","0.275869098981149","0.313319728866109","0.321147006416939","0.296041003324547","0.307232690802178","0.29150317062847","0.254874509406426","0.25382255366579","0.270651782428195","0.316907560606782","0.340696293349557","0.35875078189566","0.35648700522076","0.40552376466046","0.470258058169997","0.461693520543291","0.448689022987554","0.479848140925103","0.457200813500212","0.49014913333129","0.494169260888176","0.422726940123142","0.43370994960285","0.445116814723695","0.465317834872316","0.433243892758155","0.440397650964716","0.451107982228035","0.388833175905449",
"Nigeria","NGA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.256703899746262","0.272562589495027","0.222738449927374","0.241994730428259","0.342053250492255","0.587644729537791","0.729953017663441","0.753854956901986","0.790262035987304","0.209796348553334","0.228466044264949","0.224325893261296","0.247494516388566","0.249129236428218","0.28399652439244","0.334747015734204","0.41560132156519","0.443017007006775","0.496707089996541","0.396989471883602","0.492238050946934","0.517151859198151","0.556792842520082","0.57951380542147","0.591033018589813","0.501597935322848","0.415688904866319","0.379272921048796","0.40786221232271","0.441075642273736","0.403810026451608","0.380302859807574","0.368909419093729",
"Nicaragua","NIC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.405371475993723","0.379913007800513","0.445571806235602","0.42811300207348","0.411433221358723","0.407798973605183","0.391844446107595","0.377524463609055","0.380075152477059","0.366809774161834","0.362405330642164","0.35877421092706","0.344108361342962","0.335341181280752","0.337666402416196","0.342435945008311","0.341245551962405","0.347067544920256","0.376835885938503","0.378156107313986","0.377713479316566","0.388398734876977","0.39757996878757","0.39295487083737","0.391376052552608","0.387211643442137","0.370136418007693","0.359618371368481","0.343343918635295","0.338656878794611","0.339746121517814","0.328762077975726","0.327963176483057",
"Netherlands","NLD","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11030376376619","1.07861386138614","1.1491679197995","1.07986710963455","1.10118053033055","1.24784243755147","1.18320130718954","1.02627287101875","1.00635858698067","0.965973943967956","0.822365217783531","0.810465907042521","0.851832383066276","1.04683917188392","1.12919959618379","1.11612190286693","1.09484701735059","1.17873582722706","1.24686971751953","1.18324274586133","1.13228134783334","1.16376506853113","1.05919005940313","1.06005866288863","1.07448877735137","0.898681032122656","0.880483867302726","0.883580132176472","0.917302872626666","0.87157695487843","0.87194908298366","0.910667460108513","0.804649207077824",
"Norway","NOR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.52981372909245","1.46042712366379","1.48002671172258","1.29553713649371","1.27302142371344","1.43158116555121","1.39127693881981","1.28035089207453","1.23419676346238","1.19034503538824","1.03215308232407","1.0204162727849","1.13438838648263","1.29897757125505","1.35378575243295","1.39778098564222","1.36913679385028","1.52205196444717","1.5707945035461","1.44455878377304","1.51413677099131","1.62058383448909","1.55343102707349","1.53691046808511","1.47238159217138","1.23168535703214","1.19546428571429","1.17870199476123","1.17848127881955","1.09317147727273","1.04928354721657","1.10735238649593","0.923846164514172",
"Nepal","NPL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.240461351418271","0.23638759420765","0.192550748088129","0.194902573197124","0.195935829691607","0.200726551380249","0.192268671478362","0.195727703073109","0.185497054050867","0.181588186406545","0.182498777494456","0.173443968240237","0.171821677608589","0.169591613956109","0.181283718809126","0.189858922348521","0.198200034199462","0.213070181865458","0.239390819478112","0.233165742258512","0.273632534149412","0.349430404425169","0.320964326108584","0.30469695925756","0.286651771148794","0.300962442052456","0.300876849002403","0.294080104370354","0.304966945615205","0.290009814054093","0.286767903800523","0.289107652684794","0.282770746037203",
"Nauru","NRU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.806971563012865","0.984708893369084","1.1429275632376","1.00349962615361","0.898131014895451","0.806776209002412","0.850098223332972","1.00011225140063","1.08403141570197","0.939883085543163","0.886688094061261","0.959271625818905","0.919328130502992",
